"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS14230","7.928E-3","1.0055101604","0.9903740283","FRANCCI3_RS14230","Francci3_2831","GO:0016747 - acyltransferase activity, transferring groups other than amino-acyl groups [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_308726805.1",""
"FRANCCI3_RS14235","2.5504034964","5.8579809289","0.0449373638","FRANCCI3_RS14235","Francci3_2832","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_108913751.1",""
"FRANCCI3_RS14240","0.9682047404","1.9564045708","0.3827448897","FRANCCI3_RS14240","Francci3_2833","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437220.1",""
"FRANCCI3_RS14245","1.0253632752","2.035471858","0.1363250393","FRANCCI3_RS14245","Francci3_2834","","","WP_011437221.1",""
"FRANCCI3_RS14250","-0.095862314","-1.0687039928","0.9127390874","FRANCCI3_RS14250","Francci3_2835","GO:0004721 - phosphoprotein phosphatase activity [Evidence IEA]; GO:0004725 - protein tyrosine phosphatase activity [Evidence IEA]","GO:0006470 - protein dephosphorylation [Evidence IEA]","WP_011437222.1",""
"FRANCCI3_RS14255","2.1916442192","4.5682582772","0.0475967077","FRANCCI3_RS14255","Francci3_2836","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437223.1",""
"FRANCCI3_RS14260","0.3024787136","1.2332614771","0.6943622002","FRANCCI3_RS14260","Francci3_2837","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437224.1",""
"FRANCCI3_RS14265","-0.312541174","-1.2418932547","0.7406637188","FRANCCI3_RS14265","Francci3_2838","","GO:0008643 - carbohydrate transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437225.1",""
"FRANCCI3_RS14270","0.0695584946","1.0493954898","0.9230043805","FRANCCI3_RS14270","Francci3_2839","","","WP_011437226.1",""
"FRANCCI3_RS14275","0.1522177531","1.1112764465","0.7960084958","FRANCCI3_RS14275","Francci3_2840","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011437227.1",""
"FRANCCI3_RS14280","-1.2153831118","-2.3220243671","0.2564433069","FRANCCI3_RS14280","Francci3_2841","GO:0005524 - ATP binding [Evidence IEA]; GO:0016301 - kinase activity [Evidence IEA]","","WP_035958515.1",""
"FRANCCI3_RS14285","-0.7701517847","-1.7054492029","0.4256438945","FRANCCI3_RS14285","Francci3_2842","GO:0005524 - ATP binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011437229.1",""
"FRANCCI3_RS14290","0.2638886412","1.2007107434","0.69118733","FRANCCI3_RS14290","Francci3_2843","","","WP_011437230.1",""
"FRANCCI3_RS14295","1.8144834767","3.5173367779","0.1576215116","FRANCCI3_RS14295","Francci3_2844","","","WP_011437231.1",""
"FRANCCI3_RS14300","-0.5707330209","-1.4852780359","0.4296685424","FRANCCI3_RS14300","Francci3_2845","","","WP_011437232.1",""
"FRANCCI3_RS14305","-0.4577175295","-1.3733673105","0.5578290448","FRANCCI3_RS14305","Francci3_2846","","","WP_011437233.1",""
"FRANCCI3_RS14310","-0.7602049185","-1.693731183","0.3023832794","FRANCCI3_RS14310","Francci3_2847","","","WP_049761094.1",""
"FRANCCI3_RS14315","-1.0298762314","-2.0418490739","0.2313788002","FRANCCI3_RS14315, FRANCCI3_RS14320","Francci3_2848, Francci3_2849","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437235.1, WP_011437236.1",""
"FRANCCI3_RS14320","-0.5094918784","-1.4235487291","0.4478336595","FRANCCI3_RS14315, FRANCCI3_RS14320","Francci3_2848, Francci3_2849","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437235.1, WP_011437236.1",""
"FRANCCI3_RS14325","-0.5074626681","-1.4215478563","0.4443026969","FRANCCI3_RS14325","Francci3_2850","","","WP_255353869.1",""
"FRANCCI3_RS14330","-0.6443255216","-1.563008389","0.3940194535","FRANCCI3_RS14330, FRANCCI3_RS14335","Francci3_2851, Francci3_2852","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437238.1, WP_082456678.1",""
"FRANCCI3_RS14335","0.177707853","1.1310853939","0.8046283198","FRANCCI3_RS14330, FRANCCI3_RS14335","Francci3_2851, Francci3_2852","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437238.1, WP_082456678.1",""
"FRANCCI3_RS14340","-1.4313915864","-2.6970674211","0.1786299839","FRANCCI3_RS14340","Francci3_2853","","","WP_011437240.1",""
"FRANCCI3_RS14345","-0.6434026241","-1.5620088464","0.4359362989","FRANCCI3_RS14345","Francci3_2854","","","WP_011437241.1",""
"FRANCCI3_RS28190","-0.4327515983","-1.349805557","0.6747070128","FRANCCI3_RS28190","Francci3_2855","","","WP_049761097.1",""
"FRANCCI3_RS14355","-0.4670171794","-1.3822486661","0.4869468901","FRANCCI3_RS14355","Francci3_2856","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437243.1",""
"FRANCCI3_RS14360","-0.2499708392","-1.1891830781","0.7359789724","FRANCCI3_RS14360, FRANCCI3_RS14365","Francci3_2857, Francci3_2858","","","WP_011437244.1, WP_011437245.1",""
"FRANCCI3_RS14365","0.0727627427","1.0517288037","0.9139986961","FRANCCI3_RS14360, FRANCCI3_RS14365","Francci3_2857, Francci3_2858","","","WP_011437244.1, WP_011437245.1",""
"FRANCCI3_RS14370","0.4459073589","1.3621705615","0.5611556766","FRANCCI3_RS14370, FRANCCI3_RS14375","Francci3_2859, Francci3_2860","","","WP_011437246.1, WP_011437247.1",""
"FRANCCI3_RS14375","0.0572648236","1.0404912433","0.9467854207","FRANCCI3_RS14370, FRANCCI3_RS14375","Francci3_2859, Francci3_2860","","","WP_011437246.1, WP_011437247.1",""
"FRANCCI3_RS14380","-0.5417968888","-1.4557845806","0.4522846936","FRANCCI3_RS14380","Francci3_2861","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011437248.1",""
"FRANCCI3_RS14385","0.578158518","1.4929424133","0.4580291638","FRANCCI3_RS14385","Francci3_2862","","","WP_011437249.1",""
"FRANCCI3_RS14390","-0.3390520278","-1.2649251584","0.6220794398","FRANCCI3_RS14390","Francci3_2863","","","WP_011437250.1",""
"FRANCCI3_RS26285","-0.7014341155","-1.6261204396","0.3926841873","FRANCCI3_RS26285","Francci3_2864","GO:0016758 - hexosyltransferase activity [Evidence IEA]","","WP_011437251.1",""
"FRANCCI3_RS14400","-0.3904419179","-1.3107948574","0.6070944242","FRANCCI3_RS14400","Francci3_2865","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_035731820.1",""
"FRANCCI3_RS27045","-0.5245165485","-1.4384514698","0.4169030861","FRANCCI3_RS27045","","","","WP_023840775.1",""
"FRANCCI3_RS23540","0.3753077811","1.2971162488","0.6363141371","FRANCCI3_RS23540","Francci3_2866","","","WP_051569466.1",""
"FRANCCI3_RS14410","-0.683080364","-1.6055642114","0.406182747","FRANCCI3_RS14410","Francci3_2867","GO:0016831 - carboxy-lyase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0019752 - carboxylic acid metabolic process [Evidence IEA]","WP_011437254.1",""
"FRANCCI3_RS14415","2.5228677189","5.7472337165","0.2754080903","FRANCCI3_RS14415","Francci3_2868","GO:0003824 - catalytic activity [Evidence IEA]","","",""
"FRANCCI3_RS27050","-0.515771855","-1.4297588692","0.7511706578","FRANCCI3_RS27050","Francci3_2869","","","WP_011437256.1",""
"FRANCCI3_RS14420","0.6100039286","1.5262633651","0.4291866743","FRANCCI3_RS14420","Francci3_2870","","","WP_011437257.1",""
"FRANCCI3_RS14425","0.3824957481","1.3035950221","0.5930685835","FRANCCI3_RS14425","Francci3_2871","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437258.1",""
"FRANCCI3_RS14430","0.53045599","1.4443856477","0.4316948631","FRANCCI3_RS14430, FRANCCI3_RS14435","Francci3_2872, Francci3_2873","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0045484 - L-lysine 6-transaminase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0017000 - antibiotic biosynthetic process [Evidence IEA]","WP_011437259.1, WP_236701483.1",""
"lat","1.0174552911","2.0243451517","0.1385442485","FRANCCI3_RS14430, FRANCCI3_RS14435","Francci3_2872, Francci3_2873","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0045484 - L-lysine 6-transaminase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0017000 - antibiotic biosynthetic process [Evidence IEA]","WP_011437259.1, WP_236701483.1",""
"FRANCCI3_RS14440","-0.0531377919","-1.0375190254","0.9467499648","FRANCCI3_RS14440","Francci3_2874","","","WP_011437261.1",""
"FRANCCI3_RS14445","-1.1615880143","-2.237035288","0.1446919154","FRANCCI3_RS14445","Francci3_2875","GO:0004672 - protein kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011437262.1",""
"FRANCCI3_RS14450","-0.0541376523","-1.0382383276","0.9438171548","FRANCCI3_RS14450","Francci3_2876","GO:0046872 - metal ion binding [Evidence IEA]","GO:0006801 - superoxide metabolic process [Evidence IEA]","WP_011437263.1",""
"FRANCCI3_RS14455","-0.6624787455","-1.5827997532","0.6184578993","FRANCCI3_RS14455, FRANCCI3_RS28760","Francci3_2877","","GO:0008219 - cell death [Evidence IEA]","WP_011437264.1, WP_308726851.1",""
"FRANCCI3_RS28760","-0.64674731","-1.5656343455","0.408461255","FRANCCI3_RS14455, FRANCCI3_RS28760, FRANCCI3_RS14465","Francci3_2877, Francci3_2878","GO:0016722 - oxidoreductase activity, acting on metal ions [Evidence IEA]","GO:0008219 - cell death [Evidence IEA], GO:0009236 - cobalamin biosynthetic process [Evidence IEA]; GO:0032363 - FMN catabolic process [Evidence IEA]","WP_011437264.1, WP_308726851.1",""
"bluB","-0.7029439343","-1.6278231089","0.5808183275","FRANCCI3_RS28760, FRANCCI3_RS14465","Francci3_2878","GO:0016722 - oxidoreductase activity, acting on metal ions [Evidence IEA]","GO:0008219 - cell death [Evidence IEA], GO:0009236 - cobalamin biosynthetic process [Evidence IEA]; GO:0032363 - FMN catabolic process [Evidence IEA]","WP_308726851.1",""
"FRANCCI3_RS28195","NaN","NaN","NaN","FRANCCI3_RS28195","Francci3_2879","","","WP_011437266.1",""
"FRANCCI3_RS14475","0.2004698284","1.1490725013","0.7466619133","FRANCCI3_RS14475","Francci3_2880","","","WP_011437267.1",""
"FRANCCI3_RS14480","-0.6511355971","-1.5704038307","0.4374386722","FRANCCI3_RS14480, FRANCCI3_RS14485","Francci3_2881, Francci3_2882","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437268.1, WP_011437269.1",""
"FRANCCI3_RS14485","-0.5123188167","-1.4263408852","0.5627899965","FRANCCI3_RS14480, FRANCCI3_RS14485","Francci3_2881, Francci3_2882","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437268.1, WP_011437269.1",""
"FRANCCI3_RS14490","3.9062037958","14.9928608993","0.0883425471","FRANCCI3_RS14490","Francci3_2883","","","WP_011437270.1",""
"FRANCCI3_RS14495","-0.1194637489","-1.0863309972","0.8791880095","FRANCCI3_RS14495","Francci3_2884","","","WP_011437271.1",""
"FRANCCI3_RS14500","1.7820912634","3.439243501","0.4481124032","FRANCCI3_RS14500, FRANCCI3_RS14505","Francci3_2885","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023841125.1, WP_011437272.1",""
"FRANCCI3_RS14505","-0.499848224","-1.4140647905","0.5409122295","FRANCCI3_RS14500, FRANCCI3_RS14505","Francci3_2885","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023841125.1, WP_011437272.1",""
"FRANCCI3_RS14510","-1.1946718651","-2.288927655","0.2199734618","FRANCCI3_RS14510","","","","WP_023841126.1",""
"FRANCCI3_RS14515","-1.5366858579","-2.9012726044","0.2407574074","FRANCCI3_RS14515","Francci3_2887","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437274.1",""
"FRANCCI3_RS14520","0.6408156956","1.5592104832","0.4748606255","FRANCCI3_RS14520, FRANCCI3_RS14525","Francci3_2888, Francci3_2889","","","WP_198031025.1, WP_201783639.1",""
"FRANCCI3_RS14525","-0.6187481106","-1.5355421461","0.4995687824","FRANCCI3_RS14520, FRANCCI3_RS14525","Francci3_2888, Francci3_2889","","","WP_198031025.1, WP_201783639.1",""
"FRANCCI3_RS14530","2.1857801741","4.5497276091","0.1754061105","FRANCCI3_RS14530","Francci3_2890","","","WP_011437277.1",""
"FRANCCI3_RS14535","0.1894775204","1.1403506571","0.87310296","FRANCCI3_RS14535, FRANCCI3_RS24730","Francci3_2891, Francci3_2892","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_035733191.1, WP_011437279.1",""
"FRANCCI3_RS24730","2.1721354345","4.506899984","0.0911854017","FRANCCI3_RS14535, FRANCCI3_RS24730","Francci3_2891, Francci3_2892","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_035733191.1, WP_011437279.1",""
"FRANCCI3_RS14540","0.2345899767","1.1765723002","0.7975855536","FRANCCI3_RS14540, FRANCCI3_RS14545","Francci3_2893, Francci3_2894","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011437280.1, WP_011437281.1",""
"FRANCCI3_RS14545","0.7557538092","1.6885136113","0.3703167749","FRANCCI3_RS14540, FRANCCI3_RS14545","Francci3_2893, Francci3_2894","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011437280.1, WP_011437281.1",""
"FRANCCI3_RS14550","3.3730567932","10.3607518443","0.1445532892","FRANCCI3_RS14550","","","","WP_035912180.1",""
"FRANCCI3_RS14555","-0.2580737367","-1.1958809171","0.8569288344","FRANCCI3_RS14555","Francci3_2895","","","WP_023841132.1",""
"FRANCCI3_RS14560","-0.5864465354","-1.5015437755","0.6140538501","FRANCCI3_RS14560","Francci3_2896","","","WP_082456722.1",""
"FRANCCI3_RS14565","1.0823567327","2.1174923137","0.3158519513","FRANCCI3_RS14565","Francci3_2897","GO:0022857 - transmembrane transporter activity [Evidence IEA]","","WP_023841168.1",""
"FRANCCI3_RS14570","-0.4569293847","-1.3726172444","0.5029322895","FRANCCI3_RS14570, FRANCCI3_RS23545","Francci3_2898, Francci3_2899","","","WP_011437285.1, WP_049760948.1",""
"FRANCCI3_RS23545","1.0848897725","2.1212134077","0.1859676985","FRANCCI3_RS14570, FRANCCI3_RS23545","Francci3_2898, Francci3_2899","","","WP_011437285.1, WP_049760948.1",""
"FRANCCI3_RS14580","0.9159287245","1.886783284","0.2886296702","FRANCCI3_RS14580","Francci3_2900","","","WP_011437287.1",""
"FRANCCI3_RS14585","-0.4516478038","-1.3676013991","0.5133329114","FRANCCI3_RS14585","Francci3_2901","","","WP_011437288.1",""
"FRANCCI3_RS14590","0.2529443957","1.1916366456","0.7286713178","FRANCCI3_RS14590","Francci3_2902","","","WP_011437289.1",""
"FRANCCI3_RS14595","-0.3865210097","-1.3072372597","0.5557063526","FRANCCI3_RS14595","Francci3_2903","","","WP_011437290.1",""
"FRANCCI3_RS14600","0.070336871","1.0499618223","0.9187710273","FRANCCI3_RS14600","Francci3_2904","","","WP_035912209.1",""
"FRANCCI3_RS14605","0.8312794734","1.7792626257","0.3216121854","FRANCCI3_RS14605","Francci3_2905","","","WP_011437292.1",""
"FRANCCI3_RS14610","-0.151479812","-1.1107081719","0.8282070476","FRANCCI3_RS14610","Francci3_2906","","","WP_035733167.1",""
"FRANCCI3_RS14615","0.0786040236","1.0559957465","0.9038945936","FRANCCI3_RS14615","Francci3_2907","","","WP_011437294.1",""
"FRANCCI3_RS14620","0.3922389514","1.3124286121","0.578436543","FRANCCI3_RS14620","Francci3_2908","GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011437295.1",""
"FRANCCI3_RS14625","-0.5099404512","-1.4239914176","0.5267625146","FRANCCI3_RS14625","Francci3_2909","GO:0008236 - serine-type peptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011437296.1",""
"FRANCCI3_RS14630","0.5749465724","1.4896222966","0.4421562188","FRANCCI3_RS14630","Francci3_2910","","","WP_011437297.1",""
"FRANCCI3_RS14635","0.823009128","1.7690920638","0.2778457021","FRANCCI3_RS14635","Francci3_2911","","","WP_011437298.1",""
"FRANCCI3_RS14640","-0.8458938004","-1.7973779398","0.2632672781","FRANCCI3_RS14640","Francci3_2912","","","WP_232235132.1",""
"FRANCCI3_RS14650","-0.3429179701","-1.2683192822","0.6585685416","FRANCCI3_RS14650","Francci3_2913","GO:0015930 - glutamate synthase activity [Evidence IEA]; GO:0016638 - oxidoreductase activity, acting on the CH-NH2 group of donors [Evidence IEA]","GO:0006537 - glutamate biosynthetic process [Evidence IEA]","WP_011437300.1",""
"FRANCCI3_RS14655","-0.3226916022","-1.2506617038","0.6180742165","FRANCCI3_RS14655","Francci3_2914","","","WP_011437301.1",""
"mptB_1","-1.5550082486","-2.9383540665","0.0423565251","FRANCCI3_RS14660","Francci3_2915","","","WP_023841172.1",""
"FRANCCI3_RS14665","-0.1046461999","-1.0752306734","0.8997834889","FRANCCI3_RS14665, FRANCCI3_RS26295","Francci3_2916, Francci3_2917","GO:0016758 - hexosyltransferase activity [Evidence IEA]","","WP_131728919.1, WP_011437304.1",""
"FRANCCI3_RS26295","0.047826805","1.0337066327","0.9623611543","FRANCCI3_RS14665, FRANCCI3_RS26295, FRANCCI3_RS14675","Francci3_2916, Francci3_2917, Francci3_2918","GO:0016758 - hexosyltransferase activity [Evidence IEA]","","WP_131728919.1, WP_011437304.1, WP_011437305.1",""
"FRANCCI3_RS14675","-8.149E-3","-1.0056641192","0.9899440742","FRANCCI3_RS26295, FRANCCI3_RS14675, FRANCCI3_RS14680","Francci3_2917, Francci3_2918, Francci3_2919","","","WP_011437304.1, WP_011437305.1, WP_011437306.1",""
"FRANCCI3_RS14680","-0.0539083199","-1.0380733012","0.9343875672","FRANCCI3_RS14675, FRANCCI3_RS14680, FRANCCI3_RS14685","Francci3_2918, Francci3_2919, Francci3_2920","","","WP_011437305.1, WP_011437306.1, WP_011437307.1",""
"FRANCCI3_RS14685","-0.4493655493","-1.3654396485","0.4818992859","FRANCCI3_RS14680, FRANCCI3_RS14685","Francci3_2919, Francci3_2920","","","WP_011437306.1, WP_011437307.1",""
"FRANCCI3_RS27515","-3.3986355426","-10.5460843997","0.0163975945","FRANCCI3_RS27515","","","","",""
"FRANCCI3_RS14690","0.5277462167","1.4416752453","0.449827004","FRANCCI3_RS14690","Francci3_2921","","","",""
"FRANCCI3_RS14695","1.9030548593","3.7400430055","0.0548441665","FRANCCI3_RS14695","Francci3_2922","GO:0016783 - sulfurtransferase activity [Evidence IEA]","","",""
"FRANCCI3_RS14700","-0.1322629775","-1.0960115315","0.8772940704","FRANCCI3_RS14700","Francci3_2923","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437310.1",""
"FRANCCI3_RS14705","-0.1125964352","-1.081172285","0.8682577308","FRANCCI3_RS14705, FRANCCI3_RS14710","Francci3_2924, Francci3_2925","GO:0016829 - lyase activity [Evidence IEA], GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437311.1, WP_011437312.1",""
"FRANCCI3_RS14710","0.4340772236","1.3510464005","0.5886112688","FRANCCI3_RS14705, FRANCCI3_RS14710","Francci3_2924, Francci3_2925","GO:0016829 - lyase activity [Evidence IEA], GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437311.1, WP_011437312.1",""
"FRANCCI3_RS14715","0.5962049329","1.511734653","0.4550086886","FRANCCI3_RS14715, FRANCCI3_RS27520","Francci3_2926, Francci3_2927","GO:0005524 - ATP binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437313.1, WP_011437314.1",""
